"","sensor","model","period","period_first","period_prev","region","prov","time_lag","area_ha_101","area_ha_102","area_ha_103","area_ha_104","area_ha_105","area_ha_106","area_ha_107","area_ha_201","area_ha_202","area_ha_203","area_ha_204","area_ha_205","area_ha_206","area_ha_207","area_ha_301","area_ha_302","area_ha_303","area_ha_304","area_ha_305","area_ha_306","area_ha_307","area_ha_401","area_ha_402","area_ha_403","area_ha_404","area_ha_405","area_ha_406","area_ha_407","area_ha_501","area_ha_502","area_ha_503","area_ha_504","area_ha_505","area_ha_506","area_ha_507","area_ha_601","area_ha_602","area_ha_603","area_ha_604","area_ha_605","area_ha_606","area_ha_607","area_ha_701","area_ha_702","area_ha_703","area_ha_704","area_ha_705","area_ha_706","area_ha_707","area_ha_total_nochange","area_ha_total_correct","area_ha_total_true","area_ha_total_incorrect","area_ha_total_all","area_RS","area_BPS","compare_total_RS","compare_total_BPS","pct_101","pct_102","pct_103","pct_104","pct_105","pct_106","pct_107","pct_201","pct_202","pct_203","pct_204","pct_205","pct_206","pct_207","pct_301","pct_302","pct_303","pct_304","pct_305","pct_306","pct_307","pct_401","pct_402","pct_403","pct_404","pct_405","pct_406","pct_407","pct_501","pct_502","pct_503","pct_504","pct_505","pct_506","pct_507","pct_601","pct_602","pct_603","pct_604","pct_605","pct_606","pct_607","pct_701","pct_702","pct_703","pct_704","pct_705","pct_706","pct_707","pct_total_nochange","pct_total_correct","pct_total_true","pct_total_incorrect"
"30","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180626_20180712","2018-06-26","2018-07-12","3518","35","16","2905.93","46.17","231.38","61.14","115.17","4.13","6517.52","13.98","10.53","20.79","3.78","0.78","0","76.24","205.58","30.42","193.78","132.5","80.16","0.12","356.77","21.22","0.34","39.85","199.3","201.1","0","201.82","119.19","2.55","83.37","51.19","74.75","1.09","217.76","0","0","0","0","0","0","0","1939.22","116.49","326.3","79.12","90.73","3.16","23512.56","26896.85","9332.61","36229.46","2058.52","38287.98","40661.3431182939","42918","94.1630970934993","89.2119390465539","7.58966652197374","0.120586147401874","0.604314983449114","0.159684579860311","0.300799363142166","0.0107866750870639","17.0223657659662","0.0365127645804245","0.0275021037934098","0.0542990254382707","0.00987255007968558","0.00203719287358591","0","0.199122544464346","0.536930911476657","0.0794505220698506","0.506111839799331","0.346061609936069","0.209360744546983","0.000313414288243987","0.931806796806726","0.0554220933044783","0.000888007150024629","0.104079661554357","0.520528897058555","0.525230111382214","0","0.527110597111678","0.31129874179834","0.00666005362518472","0.21774457675751","0.133697311793414","0.19523098371865","0.00284684645154955","0.568742461733421","0","0","0","0","0","0","0","5.06482713373753","0.30424692031285","0.852225685450107","0.206644487382202","0.236967319769808","0.00825324292375832","61.4097688099503","70.248809156294","24.3747776717393","94.6235868280332","5.37641317196676"
"31","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180712_20180728","2018-07-12","2018-07-28","3518","35","16","3628.49","62.39","212.06","10.38","51.31","0","1164.59","45.56","40.33","92.62","1.07","1.32","0","26.2","289.23","29.37","308.23","90.29","66.31","0","115.46","2.98","2.33","40.77","213.31","180.5","0","87.61","105.54","1.57","41.64","29.63","118.38","0","266.27","5.32","0.02","1.65","0","0.15","0","1.36","12836.68","747.56","1072.55","143.82","157.66","0","16218.84","20527.58","15602.07","36129.65","2381.7","38511.35","40661.3431182939","42918","94.7124394980287","89.7323966634046","9.4218717339174","0.162004188375635","0.550642862428868","0.026953093049192","0.133233449359734","0","3.02401759481296","0.118302786061771","0.104722374053364","0.24050052776649","0.00277840169196873","0.0034275609657932","0","0.0680318918968044","0.751025347073006","0.0762632314888987","0.800361451883665","0.234450363334446","0.172183005789202","0","0.299807719023093","0.00773797854398768","0.00605016443204406","0.105864894375295","0.553888658797991","0.468692995701267","0","0.227491375919047","0.274049079037738","0.00407672023961767","0.108123968648204","0.0769383571336762","0.307389899341363","0","0.691406559364966","0.0138141093469847","5.19327419059576e-05","0.0042844512072415","0","0.000389495564294682","0","0.00353142644960512","33.3321994684684","1.94114202696088","2.78502311656174","0.373448347045741","0.409385804444664","0","42.1144415867011","53.3026757046949","40.5129137254342","93.815589430129","6.18441056987096"
"32","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180728_20180813","2018-07-28","2018-08-13","3518","35","16","7038.82","162.78","267.72","43.11","54.36","0","8241.65","214.71","255.95","199.28","27.52","0.22","0","197.89","301.45","37.12","690.78","280.03","115.92","0","344.83","29.83","0.06","24.89","77.31","166.15","0","190.26","294.8","2.21","14.84","46.93","64.12","0","152.93","0","0","0","0","0","0","0","3288.21","130.39","269.98","44.38","36.92","0","14133.97","22260.95","13133.14","35394.09","2048.23","37442.32","40661.3431182939","42918","92.0833330346984","87.2415303602218","18.7991021923855","0.434748701469353","0.715019795781885","0.115137096205577","0.14518331129054","0","22.0115900937762","0.573442030301541","0.683584777866329","0.532231977078343","0.0734997190345043","0.000587570428328159","0","0.528519600281179","0.805105025543289","0.0991391559070058","1.84491772945694","0.74789703202152","0.309596200235456","0","0.920963230910905","0.0796692085319499","0.000160246480453134","0.0664755816413086","0.206477590063864","0.443749212121471","0","0.508141589516889","0.787344373959733","0.00590241203002378","0.0396342961654086","0.125339455461093","0.171250072110916","0","0.408441570928297","0","0","0","0","0","0","0","8.78206799151335","0.348242309771403","0.72105574654562","0.118528980041835","0.098605000972162","0","37.7486491221698","59.4539814840533","35.0756577049713","94.5296391890246","5.47036081097539"
"33","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180813_20180829","2018-08-13","2018-08-29","3518","35","16","4465.3","87.69","130.18","54.68","20.15","0","5531.48","37.22","6.08","119.74","106.69","2.03","0","317.23","142.98","8.78","262.28","623.43","34.69","0","395.6","9.99","0.06","6.31","318.61","34.29","0","150.03","139.17","3.44","24.52","65.71","53.53","0","151.54","0","0","0","0","0","0","0","1866.68","72.69","211.71","437.99","64.32","0","20625.06","25730.86","8667.37","34398.23","2183.65","36581.88","40661.3431182939","42918","89.9672199552638","85.2366839088494","12.2063163511553","0.239708839458224","0.355859239601683","0.149472908445383","0.0550819148715156","0","15.120819378337","0.10174436086937","0.0166202502441099","0.32732052043252","0.291647121471067","0.00554919539400381","0","0.867177958049176","0.390849240115598","0.024000953477514","0.716966979280452","1.704204376593","0.0948283685802917","0","1.08140970338321","0.0273086019635951","0.00016401562740898","0.0172489768158443","0.870950317479583","0.0937349310642318","0","0.410121076336153","0.380434247775128","0.00940356263811483","0.0670277197344696","0.179624447950734","0.146329275586711","0","0.414248802959279","0","0","0","0","0","0","0","5.10274485619657","0.198704932605979","0.578729141312584","1.19728674414765","0.175824752582426","0","56.3805359374641","70.3377191112102","23.6930688089294","94.0307879201397","5.9692120798603"
"34","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180829_20180914","2018-08-29","2018-09-14","3518","35","16","624.04","98.55","133.92","15.17","31.29","0","3874.5","36.72","7.27","36.83","2.42","0.83","0","94.72","37.09","17","155.44","180.22","105.04","0","262.13","79.19","9.73","152.4","483.71","253.15","0","632.93","18.22","3.35","11.19","12.36","24.37","0","139.95","0","0","0","0","0","0","0","1989.3","182.46","720.55","427.59","380.02","0","23651.52","24946.35","6813.25","31759.6","3125.57","34885.17","40661.3431182939","42918","85.7944360040208","81.2833077030617","1.78884035823819","0.282498265022071","0.383888053290266","0.0434855269445441","0.0896942740998539","0","11.106438638539","0.105259627515073","0.0208398009813339","0.105574947750004","0.00693704516847704","0.00237923449993221","0","0.271519387751299","0.106320250123477","0.048731309034756","0.445576157433087","0.516609206720219","0.301102158882987","0","0.751408119840035","0.227001903674255","0.0278915080534221","0.436861852758636","1.38657773489423","0.725666522479323","0","1.81432396631577","0.0522284970948973","0.00960293442743722","0.0320766675352306","0.0354305282158579","0.0698577647751179","0","0.401173335259653","0","0","0","0","0","0","0","5.70242312134354","0.523030273322446","2.06549086617609","1.22570708412773","1.08934541525812","0","67.7982076624537","71.5098994787757","19.5305053694736","91.0404048482493","8.95959515175073"
"35","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180914_20180930","2018-09-14","2018-09-30","3518","35","16","2852.81","3.01","111.11","59.81","112.3","0","129.98","129.07","6.28","78.2","4.96","11.16","0","102.71","358.72","6.81","436.76","266.03","183.44","0","0","11.73","0.36","35.43","901.4","175.24","0","0","93.56","0.06","86.32","335.79","284.28","0","0","0","0","0","0","0","0","0","8957.01","22.35","360.36","484.58","229.43","0","19405.23","23886.76","9854.51","33741.27","2495.02","36236.29","40661.3431182939","42918","89.1172972190802","84.4314506733771","7.87279823624328","0.00830658988544357","0.306626313013832","0.165055528587502","0.309910313666217","0","0.358701180501646","0.356189885885117","0.017330692518467","0.215805757156707","0.0136879354922924","0.0307978548576579","0","0.283445131938176","0.989946818507082","0.0187933146577644","1.20531102935759","0.734153523994868","0.506232840061717","0","0","0.032370863573506","0.000993479188956706","0.0977749101798225","2.48756150257104","0.483603591868815","0","0","0.258194202552193","0.000165579864826118","0.238214232196508","0.926667713499368","0.784517399546146","0","0","0","0","0","0","0","0","0","24.7183417507697","0.0616784996477288","0.994472668145663","1.337278181624","0.633149806450936","0","53.5519226719954","65.9194415322319","27.1951405621271","93.114582094359","6.885417905641"
"36","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180610_20180626","2018-06-10","2018-06-26","3522","35","16","9655.79","43.44","435.87","20.05","65.27","0","5594.57","734.49","122.06","507.55","27.09","38.82","0","1053.73","252.54","97.73","747.02","485.42","166.77","0","392.26","82.58","0.72","70.06","594.81","478.12","0","1280.77","690.08","3.94","122.21","57.09","218.36","0","1292.58","0","0","0","0","0","0","0","19810","271.57","660.36","13.33","20.48","0","24890.44","36228.48","29911.76","66140.24","4857.73","70997.97","76902.5127749522","78677","92.3220418138595","90.2398032461838","13.6000930730836","0.0611848479611459","0.613918961344951","0.0282402440520483","0.091932205948987","0","7.87990135492606","1.03452253634857","0.171920408428579","0.714879594444743","0.0381560205172063","0.0546776196558859","0","1.48416919526009","0.355700310868043","0.137651823002827","1.05217092826739","0.683709689164352","0.234894039928184","0","0.552494669918027","0.116313184729085","0.00101411350211844","0.098678877720025","0.837784516937597","0.673427705045651","0","1.80395298626144","0.971971452141519","0.00554945444214814","0.172131682074854","0.0804107497721414","0.307558089336921","0","1.82058726467813","0","0","0","0","0","0","0","27.9022062180088","0.382503894125424","0.93011110035963","0.0187751846989428","0.028845895171369","0","35.0579601078735","51.0274871239276","42.1304440112865","93.1579311352142","6.84206886478585"
"37","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180626_20180712","2018-06-26","2018-07-12","3522","35","16","21418.82","40.65","121.32","50.34","243.01","0","7879.33","27.64","68.86","317.66","56.55","2.95","0","66.42","447.58","17.42","1054.27","788.18","178.09","0","70.18","12.86","0.5","19.97","506.59","419.23","0","239.04","562.13","0.36","27.62","75.34","153.43","0","169.51","0","0","0","0","0","0","0","16925.95","102.79","596.89","20.7","75.24","0","17291.76","40493.73","27233.43","67727.16","2322.02","70049.18","76902.5127749522","78677","91.0882849888042","89.033872669268","30.5768318772611","0.0580306578892144","0.173192605537995","0.0718637962642818","0.346913411406101","0","11.248282992035","0.0394579922277463","0.0983023641390234","0.45348139692713","0.0807289963993868","0.00421132695628985","0","0.0948190970972108","0.638951091219055","0.0248682425690065","1.50504260007041","1.12518090861306","0.254235666998529","0","0.100186754505906","0.0183585303925042","0.000713784229879636","0.0285085421413927","0.723191906029449","0.59847952538488","0","0.341245964620856","0.80247905828448","0.000513924645513338","0.0394294408585511","0.107553007758264","0.219031828780865","0","0.241987129613794","0","0","0","0","0","0","0","24.1629523714624","0.146739761978656","0.852101337945712","0.0295506671170169","0.107410250912288","0","24.685171189727","57.8075717660078","38.8775857190619","96.6851574850698","3.31484251493022"
"38","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180712_20180728","2018-07-12","2018-07-28","3522","35","16","32425.33","205.34","272.15","45.8","265.57","0","5633.79","6.07","123.9","73.33","21.85","0.51","0","7.45","113.25","51.04","736.5","1164.86","52.67","0","29.31","3.55","0.05","33","905.07","373.06","0","183.31","383.55","0.79","39.94","120.83","318.66","0","214.3","0","0","0","0","0","0","0","10682.88","440.32","739.56","83.89","147.02","0","14386.67","48896.13","19178.29","68074.42","2210.75","70285.17","76902.5127749522","78677","91.3951540253084","89.3338205574692","46.1339568503569","0.29215266890583","0.387208283056013","0.0651631062427536","0.377846421940788","0","8.01561695020443","0.00863624574003307","0.176281852914349","0.10433210875068","0.0310876391136281","0.000725615375192235","0","0.0105996755787885","0.16112929655004","0.0726184485290425","1.04787396829232","1.65733397244397","0.0749375721791667","0","0.0417015424448714","0.00505085212143614","7.11387622737485e-05","0.046951583100674","1.28771119142203","0.530780533076892","0","0.260808930248017","0.545705445401925","0.00112399244392523","0.0568256433042703","0.171913932910741","0.453381559723054","0","0.304900735105286","0","0","0","0","0","0","0","15.1993372143796","0.626476396087539","1.05222766054347","0.119356615342895","0.20917641658973","0","20.4689979408174","69.568203363526","27.2863962625402","96.8545996260662","3.14540037393379"
"39","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180728_20180813","2018-07-28","2018-08-13","3522","35","16","29482.15","343.95","308.7","63.48","267.89","0","7901.42","31.86","256.04","347.61","96.19","1.02","0","109.85","107.11","85.8","737.33","815.9","78.16","0","98.39","50.87","0.32","9.08","1441.03","437.99","0","405.36","672.98","5.38","23.44","78.95","197.8","0","193.2","0","0","0","0","0","0","0","7295.72","214.84","353.48","59.32","47.95","0","13072.47","45186.82","18260.85","63447.67","2245.36","65693.03","76902.5127749522","78677","85.4237756732921","83.4971211408671","44.8786575988351","0.523571526537899","0.469912865946357","0.0966312560099603","0.407790598180659","0","12.0277904672688","0.0484982957857173","0.389752154832864","0.529142893850383","0.146423448575899","0.0015526761362659","0","0.167217130949813","0.163046216622981","0.130607463227073","1.12238695642445","1.24198868586211","0.11897761452014","0","0.149772357889414","0.0774359167174965","0.000487114081965773","0.0138218620757788","2.19358126729731","0.666722177375591","0","0.617051763330143","1.02443135900414","0.00818960550304956","0.0356811065039929","0.120180177409993","0.301097391915094","0","0.294095126986836","0","0","0","0","0","0","0","11.1057748439979","0.327036216779771","0.538078392791442","0.0902987729444052","0.0729910007195588","0","19.8993256971097","68.7848010664145","27.7972411989522","96.5820422653667","3.41795773463334"
"40","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180813_20180829","2018-08-13","2018-08-29","3522","35","16","3487.48","19.33","95.48","23.55","36.69","0","26731.7","40.68","60.98","385.5","159.4","65.01","0","201.01","151.8","6.13","665.54","628.71","290.84","0","45.79","188.89","1.23","160.48","752.14","998.95","0","453.58","446.79","1.05","40.77","22.49","178.62","0","344.29","0","0","0","0","0","0","0","889.23","151.5","336.57","90.12","75.69","0","20364.1","25508.86","30637.73","56146.59","2445.52","58592.11","76902.5127749522","78677","76.190111201521","74.4717134613674","5.95213246288621","0.0329907900568865","0.162957094393767","0.0401931249787727","0.0626193526739351","0","45.6233783012764","0.0694291432754342","0.104075446335693","0.657938415257617","0.27205028117267","0.11095350551465","0","0.343066668874017","0.259079251455529","0.0104621594955362","1.13588672604554","1.0730284333505","0.496380826701752","0","0.0781504540457751","0.32238128990405","0.0020992587568531","0.273893532764053","1.28368819624349","1.70492238630764","0","0.774131534092218","0.762542943068614","0.00179205015828923","0.0695827475747161","0.0383840076761188","0.304853332641545","0","0.587604713330856","0","0","0","0","0","0","0","1.5176616783386","0.258567237124589","0.574428877881339","0.15380910501431","0.129181215696107","0","34.7557034556359","43.5363396197884","52.2898560915454","95.8261957113338","4.17380428866617"
"41","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180829_20180914","2018-08-29","2018-09-14","3522","35","16","2228.39","61.78","209.3","95.07","110.41","0","866.67","5.31","16.14","167.36","33.25","6.57","0","3","108.78","26.97","405.43","933.22","123.28","0","79.26","106.25","0.82","59.65","757.76","233.13","0","519.32","295.48","3.84","121.85","278.84","150.16","0","792.04","0","0","0","0","0","0","0","15736.85","414.33","965.14","198.11","159.94","0","20187.89","23745.77","19510.01","43255.78","3205.81","46461.59","76902.5127749522","78677","60.4162183048106","59.0535861814762","4.79619832209789","0.132970051175605","0.450479632746103","0.20462063394731","0.237637153614416","0","1.86534726857174","0.0114287952693827","0.0347383720617396","0.360211520957419","0.0715644901519729","0.0141407127909312","0","0.00645694647987725","0.234128879360349","0.0580479488540965","0.872613270445544","2.00858386465035","0.265337454013089","0","0.170592525998357","0.228683521162319","0.00176489870449978","0.128385619174893","1.63093858819726","0.501769310951261","0","1.11774048197662","0.635966181958043","0.00826489149424288","0.262259642857681","0.600151652149657","0.323191694472789","0","1.70471996330733","0","0","0","0","0","0","0","33.8706660706188","0.891768878335847","2.07728577519624","0.426395222376161","0.344241339997189","0","43.450708423883","51.1083886711583","41.99169679729","93.1000854684482","6.89991453155176"
"42","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180914_20180930","2018-09-14","2018-09-30","3522","35","16","22674.83","20.99","181.73","4.92","86.64","0","551.7","163.62","53.97","240.5","8.19","1.2","0","75.76","358.47","35.63","1003.75","546.88","108.9","0","0","6.89","0.44","12.18","1817.46","461.48","0","0","275.6","0.54","40.76","52.94","428.46","0","0","0","0","0","0","0","0","0","19113.22","71.54","453.8","105.27","70.74","0","8124.78","34103.25","21446.07","55549.32","1604.46","57153.78","76902.5127749522","78677","74.3197821991266","72.6435680058975","39.673368935528","0.0367254799245124","0.317966720661346","0.00860835451303483","0.151591023375882","0","0.965290484723845","0.286280277524951","0.0944294498106687","0.420794565118878","0.0143297608662104","0.00209959866171581","0","0.132554662176325","0.627202610221056","0.0623405835974453","1.75622679724771","0.956857096765953","0.19053857855071","0","0","0.0120551956493516","0.000769852842629131","0.0213109264164155","3.17994715310168","0.807435658673844","0","0","0.482207825974065","0.000944819397772116","0.0713163678762804","0.0926272942926959","0.749661702165631","0","0","0","0","0","0","0","0","0","33.4417426108999","0.125171073549291","0.793998227238863","0.18418729259902","0.123771341108147","0","14.2156476789462","59.6692817167998","37.523449892553","97.1927316093529","2.80726839064713"
"43","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180610_20180626","2018-06-10","2018-06-26","3524","35","16","11978.35","133.97","187.37","64.61","104.64","0","592.61","184.86","2176.1","974.42","102.81","3.75","0","138.93","716.44","1314.7","5614.52","4217.2","129.95","0","338.69","15.13","7.15","140.13","4318.12","347.67","0","1061.51","418.41","10.03","161.47","479.49","255.37","0.01","740.36","8.12","0.04","1.2","0.62","0.54","0","0.09","25961.05","508.24","148.12","11.92","6.69","0","16096.12","40438.58","34099.44","74538.02","5133.5","79671.52","84154.4158190139","87336","94.6730117779499","91.2241458276083","15.0346698544223","0.168152935955031","0.235178141448789","0.0810954780328027","0.131339279079902","0","0.743816611004786","0.23202770575985","2.73133988155366","1.22304683028515","0.129042347880397","0.0047068262284942","0","0.174378498113253","0.899242288837969","1.65015051802702","7.04708533237473","5.29323401888153","0.163107218238086","0","0.425107993420987","0.0189904748898979","0.00897434867566227","0.175884682506371","5.41990412634276","0.436379273296154","0","1.3323581626157","0.525168843270469","0.0125891912191458","0.202669661630656","0.601833628880182","0.32052859039215","1.25515366093179e-05","0.929265564407457","0.0101918477267661","5.02061464372714e-05","0.00150618439311814","0.000778195269777707","0.000677782976903165","0","0.000112963829483861","32.5851069491331","0.637919296631971","0.185913360257216","0.0149614316383069","0.00839697799163365","0","20.2031039447973","50.7566317298829","42.8000369517238","93.5566686816067","6.44333131839332"
"44","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180626_20180712","2018-06-26","2018-07-12","3524","35","16","21781.4","135.3","423.86","65.37","269.35","0","15644.62","203.09","1349.95","1675.91","426.65","24.35","0","476.93","234.37","70.91","2126.82","3669.26","572.22","0","553.77","129.02","1.11","77.63","4804.58","2589.62","0","1612.11","348.26","1.58","31.19","30.19","232.03","0","205.46","0","0","0","0","0.01","0","0","4815.72","28.29","326.82","23.09","41.98","0","13809.87","44104.65","29317.12","73421.77","5390.92","78812.69","84154.4158190139","87336","93.6524711543336","90.2407827241916","27.6369198919616","0.171672861312055","0.537806792281801","0.0829434955208355","0.341759683624553","0","19.8503819626002","0.257686928336033","1.71285867796163","2.12644689579813","0.541346831328813","0.0308960397113714","0","0.605143664046995","0.297375968260949","0.0899728203668724","2.69857557203034","4.65567156761176","0.726050589061229","0","0.702640653427766","0.163704601378281","0.00140840263160666","0.0984993660284911","6.09620100519345","3.28579065122634","0","2.04549546526073","0.441883153588591","0.00200475329544011","0.0395748451169475","0.0383060139173019","0.294406903253778","0","0.260694058279193","0","0","0","0","1.26883119964564e-05","0","0","6.11033578475751","0.0358952346379752","0.414679412668188","0.0292973123998178","0.053265533761124","0","17.5223939190503","55.9613559694511","37.1984765397552","93.1598325092063","6.84016749079368"
"45","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180712_20180728","2018-07-12","2018-07-28","3524","35","16","24234.05","90.97","245.26","75.88","192.15","0","1791.14","177.76","902.09","388.53","59.07","1.23","0","59.04","332.86","238.37","1869.04","1545.59","264.72","0","412.11","16.69","1.84","61.62","4718.83","2389.16","0","1799.17","879.77","27.68","167.99","182.81","1142.44","0","1320.16","0","0","0","0","0","0","0","18526.29","107.62","270.01","63.54","139.27","0","13276.57","46143.02","27244.67","73387.69","4583.63","77971.32","84154.4158190139","87336","92.6526781050782","89.2774113767519","31.0807230145648","0.116671104195748","0.314551555623273","0.0973178343011251","0.24643676674962","0","2.29717798800892","0.227981262854085","1.15695104302454","0.498298605179443","0.0757586250944578","0.00157750311268297","0","0.0757201494087826","0.42690055779484","0.305714973146536","2.39708651847885","1.98225450075746","0.339509450397916","0","0.528540494120146","0.0214053064639665","0.00235984205474526","0.0790290583768493","6.05200732782259","3.06415230625825","0","2.30747664654132","1.12832513288219","0.035500232649646","0.21545101455253","0.234458003276076","1.46520541142564","0","1.69313537336549","0","0","0","0","0","0","0","23.7603903589166","0.138025109745481","0.346293996305308","0.0814915022600618","0.178616958132811","0","17.0275044721572","59.1794777874737","34.9419119748133","94.1213897622869","5.87861023771305"
"46","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180728_20180813","2018-07-28","2018-08-13","3524","35","16","34492.14","99.3","96.77","19.62","118.39","0","2916.86","126.6","863.69","303.51","20.16","1.23","0","62.62","644.79","153.87","1062.39","411.4","285.67","0","457.28","170.39","0.38","74.6","1263.01","2038.14","0","3099.22","2504.83","58.96","65.56","18.29","480.65","0","1034.45","0","0","0","0","0","0","0","8551.6","236.57","83.8","12.16","57.66","0","10013.2","48175.08","18282.22","66457.3","5442.46","71899.76","84154.4158190139","87336","85.4378933063129","82.325455711276","47.9725384340643","0.138108945008996","0.134590157185504","0.0272879909473968","0.164659798586254","0","4.05684247068419","0.17607847369727","1.2012418400284","0.422129364548644","0.0280390365698022","0.00171071502881234","0","0.0870934756944947","0.896790197908866","0.214006277628743","1.47759881256905","0.572185498254792","0.397317042504732","0","0.635996559654719","0.236982710373442","0.000528513586137144","0.103755561910081","1.75662616954493","2.83469652749884","0","4.31047335902095","3.48378075253659","0.082003055364858","0.0911825018609241","0.0254381933959168","0.668500145202154","0","1.43873915573571","0","0","0","0","0","0","0","11.8937810084484","0.329027523874906","0.116551153995507","0.0169124347563886","0.0801949825701782","0","13.9266111597591","67.0031165611679","25.4273727756532","92.4304893368211","7.56951066317885"
"47","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180813_20180829","2018-08-13","2018-08-29","3524","35","16","24440.85","85.11","887.36","0.7","33.22","0","13081.95","206.17","85.84","856.85","3.21","9.97","0","255.61","452.44","21.79","713.59","56.29","262.11","0","180.62","127.21","1.21","130.81","109.43","945.74","0","430.33","1543.01","2.99","285.47","0.98","384.63","0","767.82","0","0","0","0","0","0","0","5698.92","29.88","156.5","2.56","42.25","0","11783.15","37517.49","23274.73","60792.22","3284.35","64076.57","84154.4158190139","87336","76.1416609887778","73.3678780800586","38.1431933700571","0.132825461787358","1.38484316498215","0.00109244299437376","0.0518442232472806","0","20.4161209003541","0.321755674500055","0.133964723767205","1.33722825675594","0.00500963144562825","0.0155595095055806","0","0.398913362559825","0.706092726249236","0.0340061897820061","1.1136519947931","0.0878480230761416","0.40905747607901","0","0.281881505205413","0.198528104734695","0.0018883657474175","0.204146382991474","0.170780052677601","1.47595291071292","0","0.671587133955516","2.40807209249808","0.00466629221882507","0.445513859434111","0.00152942019212327","0.6002662127514","0","1.19828511420009","0","0","0","0","0","0","0","8.8939217564236","0.0466317095312686","0.244239040884991","0.00399522009370976","0.0659367378747021","0","18.389170955936","58.5510273099824","36.3233081920584","94.8743355020408","5.12566449795924"
"48","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180829_20180914","2018-08-29","2018-09-14","3524","35","16","9290.57","75.9","357.06","15.82","85.41","0.02","6950.03","60.01","39.97","88.64","1.57","3.44","0","35.97","1180.74","202.08","969.36","77.27","143.07","0","462.92","4.28","0.06","4.27","24.12","61.71","0","78.74","703.16","2.17","43.66","23.3","253.85","0","652.67","0","0","0","0","0","0","0","10689.33","201.67","926.44","3.86","51.58","0","14966.98","25544.85","19562.58","45107.43","3624.27","48731.7","84154.4158190139","87336","57.9074782062589","55.7979527342676","19.0647360958062","0.155750774136753","0.732705815721594","0.0324634683378581","0.175265792081951","4.10410472033605e-05","14.2618254647386","0.123143662133683","0.0820205328359159","0.181893921205294","0.0032217222054638","0.007059060118978","0","0.0738123233952438","2.42294030374479","0.414678740942754","1.98917747585247","0.158562085870183","0.293587131169239","0","0.949936078568981","0.00878278410151914","0.000123123141610081","0.00876226357791746","0.0494955029272527","0.126632151145969","0","0.16157860283963","1.44292113757575","0.00445295362156461","0.0895926060449359","0.0478128199919149","0.520913491628653","0","1.33931301391086","0","0","0","0","0","0","0","21.9350648551148","0.413837399475085","1.90110338855406","0.00792092211024857","0.105844860737467","0","30.7130266335876","52.4193697326381","40.1434384599757","92.5628081926138","7.43719180738616"
"49","S2_MOD13Q1_S1","svmRadialMOD13Q1_S1","20180914_20180930","2018-09-14","2018-09-30","3524","35","16","24899.1","243.27","533.54","8.32","113.95","8.18","1184.72","115.69","265.62","137.14","0.51","0.47","0","16.59","1165.92","199.9","1358.83","50.3","64.04","0","0","5.91","0.14","4.85","70.47","64.61","0","0","246.34","2.19","36.66","24.17","291.02","0.05","0","0","0","0","0","0","0.02","0","21597.2","220.13","337.39","2.37","34.25","0.44","5599.96","32485.02","23869.82","56354.84","2549.42","58904.26","84154.4158190139","87336","69.9954475671033","67.4455665475863","42.2704571791582","0.41299220124317","0.90577489641666","0.0141246150957503","0.193449506028936","0.013886941284043","2.01126370147083","0.196403451974441","0.450935127612163","0.232818475268172","0.000865811742648155","0.000797904939303202","0","0.0281643466873194","1.9793475038987","0.339364249716404","2.30684503973057","0.0853928052062788","0.10871879215527","0","0","0.0100332301942169","0.000237673811707337","0.00823369990557559","0.119634810792972","0.109686464102936","0","0","0.418204048399895","0.00371789748313619","0.0622365852656497","0.041032685921188","0.494055947736208","8.48835041811917e-05","0","0","0","0","0","0","3.39534016724767e-05","0","36.6649203300407","0.373708115508114","0.572776909513845","0.00402347809818848","0.0581452003641163","0.000746974836794487","9.50688456149012","55.1488466199219","40.5230793154859","95.6719259354077","4.32807406459227"
